CIE1,ASSIGN1,CIE2,ASSIGN2,CIE3,ASSIGN3,CIE4,ASSIGN4,CIE5,ASSIGN5,CGPA,SGPA,MathRate,CulturalRatings,SportRate,ResearchRatings
18,17,23,16,22,15,22,20,26,20,8.2,8.346310371668093,8,8,9,6
24,15,29,16,29,17,27,18,27,18,7.2,7.2881751158658625,6,9,8,7
20,14,20,14,23,20,28,16,25,20,7.6,7.043719296216525,6,5,10,6
23,15,26,17,24,19,28,19,25,19,9.0,9.374809092432331,7,9,6,5
21,17,22,16,22,17,25,16,27,20,8.6,8.402037016465377,6,9,5,6
28,17,26,15,28,15,27,16,27,17,8.4,8.463894698635437,10,10,10,5
27,16,26,20,28,17,30,20,27,17,8.8,8.299761708697378,8,10,10,9
27,19,24,17,21,16,19,18,18,19,8.6,8.412442672865293,5,5,10,8
15,18,20,14,20,14,23,17,27,18,6.6,6.25461072145479,9,6,9,8
13,14,16,19,19,20,18,15,17,13,6.6,6.32994988921783,9,7,7,9
15,14,14,15,12,10,15,18,19,18,6.6,6.215509518686076,5,8,6,8
27,19,27,20,27,18,25,19,25,20,8.2,8.225478754466067,9,8,5,6
27,18,26,15,29,18,26,20,30,16,9.0,9.096852278590172,7,6,7,8
15,13,13,15,11,15,9,12,13,15,6.0,6.439466214763171,10,8,7,9
23,17,28,19,28,17,30,18,29,19,8.4,8.052861162168611,5,8,6,9
23,16,27,16,28,17,27,20,28,15,8.4,8.144440491509004,5,9,6,7
22,20,23,17,20,13,18,11,19,15,7.0,7.174997251177103,10,8,5,5
30,19,30,15,27,19,28,16,27,18,8.2,8.228155676213278,7,9,8,7
12,14,10,13,8,14,10,12,12,14,6.0,6.4054019617304485,9,8,8,8
23,18,26,18,28,20,27,19,28,17,8.8,8.497847817184134,5,5,10,5
23,19,26,19,27,20,29,18,26,15,8.8,8.024172749814591,7,5,9,8
18,19,16,14,17,12,15,20,13,17,6.4,6.22097955647396,8,9,8,8
25,19,27,17,29,16,26,18,30,19,8.6,8.126792735480263,6,5,10,8
21,17,24,16,28,20,26,19,29,18,8.0,8.235098894582581,5,10,7,7
17,18,19,19,18,19,23,16,27,19,8.0,8.445706992310544,9,9,8,5
25,15,28,18,27,19,24,16,23,20,8.2,8.434036778344531,6,5,10,7
21,17,21,18,21,20,22,19,26,16,8.6,8.35656646410795,5,6,6,9
23,15,20,14,20,13,17,13,18,19,7.2,7.001343634815833,5,7,7,5
27,18,25,16,30,17,30,19,28,16,8.8,8.148445379473936,7,5,8,10
12,19,11,19,15,16,17,13,14,18,6.6,6.125957104908878,8,7,9,8
18,16,19,13,19,11,19,13,17,12,6.6,6.173166760356294,7,5,10,9
30,16,27,15,24,16,23,19,25,19,8.6,8.05496608100576,10,7,10,7
16,13,18,11,15,10,19,12,21,20,6.8,6.413694880364925,8,7,6,7
25,19,24,20,26,15,30,17,27,17,9.2,9.495512288627234,7,7,7,9
28,20,30,19,28,16,26,16,25,18,9.4,9.128546831623106,7,10,7,7
17,19,20,12,17,20,15,12,18,20,7.4,7.19991051899369,5,5,8,5
18,11,17,16,16,19,17,14,20,13,6.6,6.371598064642745,10,7,6,6
27,20,25,16,30,18,30,20,29,16,9.0,9.089210611276744,7,5,5,7
24,15,24,15,27,15,30,17,28,19,9.0,9.436869225223736,10,5,9,10
17,14,16,17,20,12,22,20,27,15,7.8,7.161970073209907,5,8,10,10
27,15,29,15,30,17,30,20,30,18,9.6,9.026564925407776,7,8,5,9
27,17,24,18,27,18,24,19,24,17,8.4,8.140539135182456,7,10,10,6
26,16,29,20,29,16,26,16,30,17,8.8,8.24988447166769,10,9,8,7
14,14,13,14,11,13,10,17,14,17,6.2,6.152141215653027,10,8,9,8
18,20,17,10,19,10,21,19,18,14,6.6,6.336773549305812,10,5,5,7
29,17,28,20,26,16,25,20,22,16,8.6,8.363726241819712,6,5,8,10
19,10,18,11,19,14,18,16,19,16,6.4,6.336473965908634,6,9,6,9
21,20,18,16,16,16,17,12,18,17,7.0,7.258188785177129,8,5,8,8
28,20,30,17,29,16,26,15,30,19,9.0,9.314123272842005,8,6,7,8
29,20,27,20,26,17,27,16,28,19,9.6,9.151278281168794,7,7,6,8
14,17,15,14,15,19,12,15,15,11,6.4,6.445810323231239,8,10,8,6
18,18,17,20,22,15,26,19,27,18,7.2,7.078599076692272,7,7,9,5
23,17,25,16,25,18,25,15,25,15,7.2,7.459209163369513,7,8,8,10
14,20,19,20,16,15,13,11,10,19,6.8,6.2633053602345905,9,10,6,7
21,16,22,20,22,18,21,16,18,16,7.6,7.007489806101497,10,7,7,7
30,20,27,16,27,20,29,15,26,19,8.8,8.173924371683382,8,10,7,7
20,18,22,17,22,16,22,15,20,13,7.8,7.237927690078158,5,9,8,7
13,20,11,17,16,16,21,20,25,19,7.6,7.293434005081004,8,5,6,7
15,12,17,15,19,19,19,14,21,16,7.2,7.482025678976406,7,5,7,8
27,20,28,20,27,15,30,19,28,15,9.6,9.320956653205489,8,9,9,10
28,15,29,18,26,16,29,15,27,19,9.4,9.318821583587273,10,8,5,6
30,20,29,15,29,19,30,17,28,19,9.8,9.373355436388222,8,10,5,8
13,10,14,17,17,13,19,19,21,16,7.0,7.1616858392937575,8,5,5,5
12,16,12,19,11,14,13,18,10,16,6.4,6.064421936064551,8,8,7,7
13,19,11,17,15,13,19,15,17,14,6.6,6.274162759706908,9,9,10,6
16,11,19,10,19,18,19,18,22,16,7.2,7.33579902842212,9,8,6,8
13,12,13,18,11,14,10,15,10,19,6.2,6.4516204264392805,6,10,9,7
14,19,13,11,15,10,18,20,20,19,7.0,7.422619393933696,10,7,6,5
27,20,26,16,30,20,28,16,27,15,9.4,9.285417909651585,5,10,10,8
12,14,10,15,12,12,9,17,10,16,6.0,6.0216442507876415,7,7,5,6
16,20,20,17,18,10,20,12,21,19,7.0,7.154989554227556,7,10,10,9
25,15,24,20,28,17,29,16,30,20,7.4,7.245817249140919,10,8,7,6
29,17,28,19,26,15,26,20,24,20,9.6,9.466025549577592,7,10,8,7
14,14,11,10,11,17,8,12,8,20,6.0,6.156799126692858,9,7,6,9
17,20,20,12,22,18,25,16,26,15,7.8,7.087596744556974,6,9,10,10
23,18,21,20,25,20,27,15,25,17,8.4,8.178017682407237,10,8,10,10
29,17,27,19,28,20,28,16,30,20,9.8,9.40178177210715,10,5,9,10
28,15,29,20,26,16,25,20,24,17,8.6,8.054361481264626,6,9,5,10
30,19,27,19,28,16,30,16,27,19,9.8,9.112052859922562,7,9,6,10
18,18,22,17,27,15,30,15,29,17,8.2,8.248589545500813,8,5,9,8
23,18,28,18,28,16,26,16,26,16,9.2,9.179685934039439,5,10,5,8
23,20,22,15,21,18,23,18,28,17,8.0,8.005256678712433,10,7,7,8
23,20,25,16,27,20,28,15,26,19,8.6,8.251171258588235,6,8,7,5
30,20,28,15,27,18,27,20,28,19,9.0,9.425171493068852,6,5,6,5
17,19,18,18,15,11,13,18,17,13,7.0,7.4801732590453796,8,7,10,9
17,13,14,15,13,16,16,16,13,20,6.4,6.484983945830131,5,7,6,6
25,18,25,18,28,20,29,20,30,15,8.8,8.128699699043125,8,10,8,6
23,17,27,17,27,18,27,18,28,20,7.4,7.218317767337573,7,9,5,6
21,15,24,20,22,16,27,19,29,16,8.2,8.180173945590097,10,6,9,6
30,17,27,20,25,15,30,20,27,20,9.2,9.471828017171937,9,6,7,10
19,18,17,16,22,18,19,15,17,14,7.0,7.466971951455485,5,5,8,10
28,15,28,18,30,18,27,17,30,20,9.6,9.026553645542016,6,9,10,9
22,16,25,17,26,18,28,16,30,17,9.0,9.356141564949688,8,6,7,8
14,12,18,17,19,11,24,15,26,17,7.0,7.375983333262275,7,9,8,7
17,19,22,18,26,18,24,19,21,17,8.0,8.261146519487315,6,6,8,8
30,19,29,19,30,17,28,16,29,16,9.0,9.373684319369467,9,10,8,8
22,15,20,15,25,15,24,19,22,17,7.4,7.287339173984336,9,10,8,5
21,16,21,15,22,18,24,19,21,15,7.8,7.096315772738261,10,9,9,10
12,19,15,20,16,18,17,12,19,19,6.8,6.186887589089592,6,6,10,10
18,11,19,17,18,13,18,18,22,20,7.6,7.322622078071826,9,5,7,10
22,20,25,19,23,15,26,15,25,18,8.8,8.098198231576323,8,10,5,8
14,19,19,16,17,17,20,12,23,15,7.0,7.1724406743216385,8,8,5,10
18,15,15,10,12,19,17,13,20,14,6.6,6.303046302839061,5,7,9,6
20,11,25,17,24,17,22,17,27,18,7.8,7.050763660134016,7,7,9,9
15,11,20,19,24,19,27,18,27,20,7.8,7.163096945270725,8,7,9,7
14,14,15,20,13,14,18,17,17,13,6.0,6.053205280359209,7,9,8,8
15,18,17,13,14,16,17,19,14,12,6.6,6.316213893547741,10,9,5,6
18,15,15,11,14,20,15,15,19,10,6.4,6.32003654839582,9,7,7,6
30,20,28,16,25,20,29,15,30,16,8.8,8.163265189385061,7,5,9,5
20,11,22,15,22,16,21,18,22,17,7.8,7.149935853365889,9,9,8,9
13,12,11,16,13,18,16,11,13,18,6.4,6.229771506467568,7,6,9,6
17,20,17,12,15,17,16,17,14,12,6.8,6.488309055229986,8,10,6,6
21,19,18,14,22,16,23,17,21,17,7.0,7.25170831700713,9,10,7,8
27,19,24,15,28,19,30,17,30,17,9.6,9.214508570302442,6,10,8,8
27,20,26,18,27,19,24,19,28,17,8.8,8.092865736111307,6,8,7,6
16,20,13,11,13,19,12,12,17,13,6.6,6.176434140083944,10,5,8,8
17,19,17,17,18,17,19,20,18,17,7.0,7.171792011589176,6,8,5,9
27,17,27,19,27,20,25,15,22,19,8.8,8.10657481956225,6,8,7,10
19,14,23,16,26,16,27,17,27,20,8.6,8.433337459264935,8,7,10,8
28,18,29,19,26,19,28,15,26,16,8.8,8.374491076868322,7,10,7,9
28,16,29,18,26,19,28,19,25,19,8.8,8.287507348422581,5,8,8,10
13,10,11,19,13,13,17,14,18,13,6.4,6.3019381733610516,5,5,7,5
25,16,22,20,24,16,21,16,19,13,7.8,7.068685020392108,10,9,6,6
20,11,19,20,21,17,18,10,18,10,7.0,7.120695065074284,9,9,6,10
13,19,17,18,21,20,18,17,18,19,7.2,7.263356102880158,10,5,6,5
17,10,22,19,21,17,18,19,20,11,7.6,7.308709787418261,8,7,5,7
22,17,19,10,17,11,15,20,20,11,6.6,6.43718843787336,10,6,10,9
16,14,15,12,13,20,15,15,18,17,6.2,6.113239811948227,7,5,9,7
26,19,26,17,30,18,29,18,29,18,9.0,9.318950586404984,5,9,10,5
21,18,26,18,30,16,28,18,30,17,9.4,9.303074860045488,8,8,5,10
24,20,26,20,23,20,26,18,29,18,9.4,9.335549988500087,8,6,5,6
18,12,23,20,21,17,23,16,22,17,7.8,7.2313920952964,10,9,7,8
25,19,28,16,30,19,29,19,26,18,9.4,9.151815505524803,8,5,6,5
26,17,24,16,25,16,30,19,30,15,8.0,8.149551703280702,7,6,6,7
25,16,24,18,23,16,26,15,24,17,8.8,8.447918116430293,5,8,8,9
24,19,27,20,28,18,27,19,26,18,9.6,9.35591712796778,6,9,8,10
23,16,21,20,26,16,26,15,23,18,8.8,8.09388773293277,8,5,6,7
18,13,16,11,20,19,23,20,27,17,7.8,7.447748674897288,10,9,10,8
20,20,25,16,24,20,28,20,25,17,8.6,8.18834271306385,9,10,8,7
15,13,18,19,23,19,24,17,26,18,8.2,8.40387780883214,5,8,5,7
15,19,16,17,15,20,15,14,20,11,6.6,6.203574475980498,8,10,8,7
20,15,23,19,22,18,24,17,22,15,7.6,7.121829699728891,5,7,5,7
28,16,27,17,28,15,26,19,28,18,8.6,8.41463136636843,5,6,5,5
27,17,26,15,26,15,30,19,27,19,9.4,9.263905661324236,5,8,7,10
12,10,11,11,8,17,12,18,14,16,6.0,6.37440594309313,8,5,5,8
29,20,30,15,30,17,30,20,30,15,8.4,8.05439406606252,5,5,5,7
24,19,23,18,22,17,22,18,19,11,7.6,7.481314644643316,7,9,9,7
25,18,26,16,23,19,20,12,22,19,8.6,8.097075371620104,10,9,6,6
26,20,29,19,28,17,26,16,24,17,8.8,8.434757327614854,8,8,5,10
28,17,28,15,29,15,28,16,25,19,8.4,8.489789775175918,10,6,8,6
25,17,30,18,29,20,27,15,30,18,9.6,9.287729674323918,10,6,10,5
24,17,22,16,23,15,27,20,27,15,8.8,8.121707057195293,8,8,10,7
16,16,13,19,11,15,8,17,10,16,6.4,6.292844904232314,8,7,6,7
22,15,19,20,20,14,21,18,21,19,7.4,7.306503109993551,6,7,9,10
26,17,29,16,26,18,28,19,28,20,8.8,8.314536291258612,10,10,6,6
28,20,25,16,29,20,26,19,24,17,8.8,8.05479732014599,9,10,5,6
13,10,14,10,14,14,14,19,17,14,6.4,6.215795845241756,5,9,8,9
18,17,23,18,27,15,24,20,26,18,8.4,8.303013618094495,10,10,5,8
27,16,30,19,27,18,25,18,29,19,8.8,8.316396642628458,5,9,8,8
17,19,15,17,19,12,18,12,23,19,7.4,7.279163957994514,10,9,10,10
20,16,24,18,28,17,30,20,28,20,8.6,8.329753167247913,10,9,6,8
22,15,27,17,29,15,30,19,28,17,8.4,8.445204554236796,6,7,10,10
14,17,14,10,19,19,19,12,23,15,7.2,7.1044410245517735,8,10,5,8
24,15,29,15,27,16,27,17,25,17,8.8,8.404370352259736,6,7,8,6
17,18,14,16,17,17,22,17,27,18,6.6,6.073753399351392,9,9,9,8
27,19,25,17,28,18,27,15,28,18,9.6,9.079192713283149,9,6,8,9
18,12,22,17,24,17,27,19,28,18,8.6,8.008844342443815,9,6,8,8
13,16,16,18,20,17,22,20,23,17,7.2,7.439949952353028,7,9,10,7
23,19,21,17,25,20,30,17,28,18,8.6,8.179070335252012,6,10,6,10
27,19,27,16,26,18,29,17,28,16,9.4,9.035790446386152,9,5,7,5
12,15,10,16,13,15,11,16,14,15,6.0,6.44452415673549,9,5,10,7
24,17,24,15,26,15,26,20,23,18,9.0,9.451446457165941,10,8,9,5
29,19,27,19,24,20,23,19,24,16,8.8,8.349536890754957,6,9,9,5
30,16,30,18,29,15,27,20,29,17,9.8,9.304189937723716,7,10,8,9
18,19,15,13,16,14,13,13,17,18,6.4,6.03112075972178,7,8,9,9
16,15,14,12,15,14,15,13,20,14,6.4,6.424612421594327,10,9,7,9
24,15,25,20,30,19,29,18,30,17,8.8,8.347023527982964,5,10,7,6
13,20,16,11,14,17,17,20,18,20,7.2,7.060713140745827,5,9,10,7
27,16,29,15,29,18,26,16,24,16,8.6,8.087351963794259,5,10,8,7
21,16,25,20,24,18,28,17,27,20,7.8,7.256828296829775,6,10,10,8
15,11,15,19,16,16,13,19,17,16,6.8,6.426367810625867,5,6,8,5
14,14,12,16,14,15,18,15,16,16,6.4,6.337951076144195,7,8,9,8
28,16,26,19,24,17,28,18,27,19,8.8,8.177523451776818,9,10,9,6
17,11,22,18,23,15,23,15,24,17,7.4,7.26864404027886,10,10,8,7
20,19,20,18,24,15,29,16,29,19,8.0,8.32160511956369,7,8,9,5
24,18,28,17,25,20,30,17,30,15,7.4,7.372216180761098,10,9,10,6
29,18,29,19,27,17,29,17,29,17,9.8,9.293364085785765,9,9,9,5
30,17,27,18,27,20,30,16,27,18,8.4,8.292494113462705,10,8,8,6
23,16,28,16,30,18,28,17,26,18,8.4,8.184889165081621,10,7,10,5
27,15,28,17,28,20,30,15,27,17,8.0,8.070724435050034,5,10,8,5
22,19,24,19,23,18,22,19,20,16,8.8,8.085659663209155,8,8,9,8
19,14,19,10,18,17,20,16,22,15,7.0,7.384878919548948,7,7,6,8
17,10,20,20,22,15,24,16,25,15,6.4,6.393310269125362,10,10,8,6
15,18,12,20,10,19,11,12,11,12,6.4,6.233669611431989,5,6,9,5
23,17,22,18,26,19,28,17,30,16,6.8,6.041302313429431,10,6,10,10
22,15,27,16,25,19,22,15,23,15,8.4,8.212933260624332,8,10,10,10
24,15,28,15,29,16,28,19,27,18,7.8,7.0955218288999395,6,6,7,5
21,19,19,18,21,15,25,16,27,16,8.0,8.39150848086253,8,8,10,6
21,19,26,20,28,17,26,20,29,20,8.4,8.024439455763961,9,10,7,5
18,20,23,16,23,16,25,15,23,18,7.8,7.044929547547399,10,8,8,8
25,20,27,16,26,20,30,15,28,18,8.2,8.337926992477607,10,5,8,6
27,16,30,15,30,17,28,15,26,19,8.0,8.382432914712911,10,8,9,5
30,19,30,20,27,16,30,16,28,16,9.6,9.355332730907483,5,10,6,6
30,16,27,15,25,17,29,18,28,16,9.4,9.47807331178061,6,7,5,9
26,18,25,16,26,18,25,16,27,20,9.2,9.448523059122033,10,5,9,6
14,17,17,18,22,16,23,17,24,16,6.6,6.253444811113873,7,8,5,8
19,10,24,16,28,19,29,16,29,18,7.6,7.470478215892629,10,8,8,10
16,10,20,18,25,16,27,19,28,20,8.6,8.278510378596481,5,7,6,6
15,15,18,17,23,18,26,18,27,15,7.8,7.210638991581637,7,6,8,9
17,14,15,18,14,18,17,15,14,10,6.8,6.206305687249565,8,7,10,10
14,16,14,18,13,18,17,14,16,20,7.0,7.204386035390874,6,9,5,10
20,11,22,16,26,19,27,16,29,15,7.8,7.327472492539069,9,7,5,10
25,20,28,20,28,18,25,18,30,15,8.2,8.0428634660727,7,9,8,10
23,20,23,16,25,20,23,17,24,17,7.6,7.249957205055668,7,8,9,5
18,10,23,20,22,18,21,16,21,16,7.4,7.079421277617909,9,10,5,10
16,10,20,13,19,16,23,20,22,16,7.2,7.0318448710909935,6,9,8,7
12,18,9,11,10,15,15,18,17,20,6.6,6.121155686364894,5,8,5,6
27,19,25,19,24,16,21,18,23,19,8.4,8.49003719914856,6,7,10,8
19,14,22,16,21,18,26,18,24,17,8.2,8.165354125772787,6,6,10,7
19,14,22,15,26,16,25,20,29,18,8.0,8.37594505611449,7,5,6,8
18,17,15,20,15,12,20,12,23,18,6.8,6.444037711505753,10,7,6,10
30,20,29,16,27,15,30,17,30,15,8.2,8.098733813065422,10,7,6,9
25,17,29,18,30,17,29,18,29,17,9.8,9.191931968206246,7,5,5,7
17,18,17,14,20,17,19,11,22,18,6.6,6.389983473347527,6,7,8,5
16,19,15,19,19,13,23,19,28,15,7.6,7.146776715657742,6,8,10,5
14,15,16,17,13,14,10,10,14,15,6.2,6.106874326879344,6,9,9,8
12,12,14,11,18,12,18,18,19,11,6.4,6.480092706270847,7,10,10,6
15,15,15,17,12,18,12,12,10,19,6.2,6.028851400514124,10,10,10,8
17,12,15,16,15,16,17,18,18,15,6.6,6.458673375901065,10,9,10,5
27,20,27,20,30,15,28,15,28,20,9.0,9.088268528409994,10,6,8,5
14,18,17,16,21,18,22,20,19,13,7.6,7.329935706189835,5,7,10,8
15,12,15,12,17,17,18,18,21,18,7.0,7.085332888243022,7,9,9,7
29,18,26,18,29,15,26,19,30,17,8.8,8.141244861178837,7,9,10,9
23,19,21,18,22,15,26,20,28,17,8.2,8.367203368704944,5,6,7,9
26,17,27,19,24,19,28,20,29,18,9.6,9.496895283626293,8,10,9,10
18,12,23,16,24,18,25,15,29,20,7.8,7.297112719578243,6,7,6,6
12,17,16,15,19,15,23,15,24,15,7.2,7.317712881151776,7,7,7,8
29,15,27,19,24,18,23,19,25,15,8.6,8.159129111341018,6,5,5,6
29,18,26,16,24,18,29,15,30,19,9.4,9.024096015007443,8,8,9,7
29,16,27,17,25,17,25,20,27,15,7.8,7.08374695953813,8,6,9,7
16,12,18,17,18,19,16,11,15,10,6.4,6.290547633603231,7,5,7,7
30,16,30,15,28,16,28,16,27,17,8.6,8.119482070664684,5,8,10,7
26,19,26,19,23,16,26,18,28,18,7.8,7.1389179879371865,5,8,8,8
28,15,30,16,28,20,27,16,25,19,9.4,9.106341568343305,10,10,8,6
28,18,26,16,28,17,26,16,25,16,8.6,8.064442381775757,9,5,7,9
15,19,17,16,17,12,20,12,19,12,6.8,6.401464217917413,10,10,6,8
14,20,12,14,10,11,7,12,11,15,6.2,6.004977196870181,9,6,5,10
21,16,26,17,25,17,22,20,25,19,8.8,8.264281381991816,6,9,8,9
12,17,13,11,16,10,14,18,12,20,6.4,6.035478702728528,5,5,7,10
14,13,15,11,19,16,21,16,24,19,7.0,7.329777238817,8,10,9,9
13,19,12,18,14,16,14,17,14,14,6.4,6.132762068187752,5,7,9,8
26,17,28,19,29,18,29,19,27,20,9.8,9.051042980633342,8,7,6,6
22,18,24,16,24,18,27,17,27,17,7.8,7.489432108324821,6,10,9,7
27,17,25,20,30,16,30,15,28,20,8.2,8.199342231935173,7,6,5,8
30,17,30,19,28,16,25,15,27,19,9.0,9.267140289218823,6,5,6,7
23,17,27,19,29,15,27,16,28,17,8.0,8.023352416767267,8,6,5,6
23,15,23,20,28,16,26,16,24,15,8.6,8.283609827629933,7,7,5,6
23,15,26,20,25,15,24,18,21,19,7.8,7.400034653549527,10,8,10,6
29,19,29,16,26,17,25,17,24,19,8.6,8.157201029125545,7,5,6,8
14,20,18,20,20,19,25,16,29,19,8.4,8.02965159422619,10,7,8,8
20,17,20,19,25,17,22,17,23,17,7.8,7.438595365316604,9,10,6,8
22,17,26,17,24,20,29,15,28,17,8.2,8.19168881774673,5,9,6,7
20,18,19,20,19,17,18,20,22,17,8.0,8.320668882433976,7,5,5,10
18,18,20,19,19,15,18,16,16,13,7.2,7.080703049554473,5,7,8,7
18,11,17,19,17,17,20,16,21,20,7.6,7.224888647046284,7,7,5,7
20,11,18,13,17,14,14,19,15,19,7.0,7.016486991543072,9,10,9,7
19,17,19,16,18,19,23,17,23,17,6.8,6.005095240563503,9,5,5,8
17,13,20,11,19,10,22,19,25,19,7.4,7.334705766135303,9,7,6,8
12,20,10,10,8,20,5,17,5,18,6.2,6.4721180351203245,8,5,10,6
19,19,20,12,20,16,24,19,21,15,8.0,8.254815073960083,9,7,6,9
23,18,27,19,24,18,25,20,26,18,8.6,8.123957513414213,7,7,5,10
24,16,27,15,24,16,28,18,28,16,8.0,8.148351964601696,10,9,7,8
21,17,24,15,28,18,28,20,28,16,9.0,9.052541280629164,6,8,8,5
18,16,18,18,15,12,12,15,13,14,6.6,6.169858737766245,9,10,7,9
17,17,16,11,17,12,17,12,21,18,6.6,6.262231007102218,5,5,8,10
21,15,22,20,22,19,27,19,30,17,9.2,9.493984661054103,8,8,9,9
16,10,21,17,23,20,27,18,24,20,7.6,7.059918756905097,8,8,7,10
24,17,24,17,21,15,19,16,24,19,8.2,8.489625005575604,5,10,8,10
27,17,24,15,24,16,27,18,26,17,7.6,7.101095364744791,9,7,9,7
28,19,29,16,26,18,28,18,30,20,9.0,9.199417929270192,7,8,7,5
12,16,10,17,11,18,8,18,5,19,6.0,6.1960848748479505,6,8,10,8
27,18,26,19,30,18,30,16,30,19,8.4,8.026489957368593,6,6,10,5
20,16,18,13,16,12,15,19,19,17,7.2,7.370232987489484,6,5,10,10
29,18,29,17,29,16,28,15,30,17,9.0,9.112285783480422,10,6,10,5
30,16,28,20,28,16,29,15,30,19,9.6,9.359848444992888,10,8,5,10
21,19,21,17,25,19,29,19,26,15,8.4,8.33045452605021,8,10,8,9
21,16,25,19,28,19,26,20,26,20,9.4,9.355233171772179,9,6,5,6
30,18,29,16,27,18,25,17,30,17,8.2,8.055175298931099,9,7,8,9
27,18,24,16,28,15,26,16,28,18,8.0,8.342246449098889,6,6,6,10
17,15,17,12,21,15,19,14,20,11,7.0,7.321741362854145,8,6,10,6
27,18,27,18,29,19,29,20,29,16,7.6,7.1367644525302945,7,5,5,9
21,18,19,10,18,11,20,17,18,20,7.2,7.205460648251428,8,10,9,7
22,16,25,15,26,15,28,15,27,16,8.2,8.00268343360194,5,7,5,5
22,20,21,20,21,16,26,16,27,18,8.2,8.280363910365486,5,5,10,7
20,13,24,15,25,18,28,15,25,20,7.8,7.28207729265157,6,8,7,8
27,19,28,16,30,20,30,18,27,16,9.6,9.350322899967901,9,10,6,8
18,12,23,19,21,18,18,13,15,17,7.4,7.066106398526392,10,7,8,6
27,20,25,19,30,17,27,18,29,18,9.0,9.36190782848615,5,10,9,5
26,15,27,17,29,16,27,16,24,18,8.4,8.23770831070841,7,10,8,5
18,10,15,19,15,13,12,16,12,17,6.2,6.328670728763214,8,5,10,7
29,19,26,16,30,18,29,20,28,15,9.6,9.166166726003674,10,5,7,5
28,18,30,16,27,16,28,16,29,17,9.6,9.165119480039419,5,7,8,8
28,20,25,18,24,17,23,15,28,19,9.2,9.448111512365612,6,9,10,6
17,10,19,10,24,18,24,17,23,18,7.8,7.103147871987097,9,10,5,9
23,20,25,16,29,19,26,20,24,16,8.8,8.486812681453772,9,10,7,7
18,10,19,14,16,12,14,11,12,14,6.2,6.226893817280871,9,8,9,5
14,10,18,14,19,17,17,13,21,18,7.0,7.144807233735603,9,10,6,5
26,20,28,16,27,18,24,16,26,16,8.0,8.348030296871418,5,6,5,8
27,20,29,19,27,17,26,19,29,15,8.8,8.015085029590283,6,8,7,9
26,19,28,20,29,16,28,18,30,20,8.4,8.140558627269328,6,9,7,5
17,14,16,20,13,14,11,12,14,12,6.6,6.451991250104022,9,7,5,5
22,16,27,16,24,15,27,19,26,20,9.0,9.008102258688046,10,6,6,5
28,20,26,15,24,18,27,18,26,19,8.0,8.081527954688573,6,10,10,6
29,15,29,18,26,18,26,18,27,16,9.2,9.359218612776301,7,8,6,5
26,19,30,20,27,20,27,17,26,17,8.8,8.46134886000725,5,6,10,7
28,16,25,16,24,15,21,17,19,12,8.2,8.029921837246771,6,8,7,10
24,19,28,20,27,15,24,18,21,15,9.0,9.103697014068977,5,6,6,5
16,10,21,18,23,20,23,17,23,19,7.6,7.0405460170390315,10,10,9,6
28,20,28,16,25,19,22,17,19,14,8.6,8.326431541775273,9,5,7,8
27,17,26,18,26,20,27,19,27,19,9.6,9.43020336025652,10,9,6,9
13,12,16,15,13,11,12,14,13,16,6.2,6.2951974080480575,7,6,6,10
14,15,15,13,18,15,22,15,19,15,6.8,6.381029495140717,10,5,9,5
12,11,16,18,16,17,19,16,24,17,7.0,7.226992385645731,7,8,8,8
20,11,17,19,21,18,19,10,24,16,7.0,7.095249435337702,10,9,9,6
27,18,25,18,27,20,30,18,29,18,9.0,9.328630701610843,7,6,5,5
24,17,28,15,30,18,27,17,29,15,9.2,9.19537026420122,7,9,9,6
23,18,20,13,23,19,20,20,23,19,8.0,8.09178992337011,9,8,7,6
13,19,18,17,23,17,26,20,30,16,7.8,7.450000438511675,8,5,5,7
28,19,27,19,25,20,24,16,21,19,7.6,7.2518765937290235,8,7,10,9
20,14,25,17,27,20,26,19,27,20,8.4,8.14705876757796,5,5,7,8
26,20,23,16,24,19,22,15,19,12,8.4,8.127529899113044,7,5,10,8
15,14,12,13,16,18,14,19,18,12,6.4,6.007254711030727,6,10,6,6
12,14,12,14,9,20,9,20,7,14,6.0,6.014525929637133,5,5,7,5
21,20,25,17,28,15,26,15,23,20,9.0,9.441772317344048,9,10,9,10
13,20,14,13,11,17,14,10,13,17,6.2,6.34292080161321,9,8,10,5
21,16,21,17,22,20,22,15,22,16,8.2,8.108994637288745,10,6,9,10
16,20,17,11,17,18,15,15,12,17,6.4,6.428199039247612,8,10,10,7
28,20,26,16,27,17,28,18,26,17,9.4,9.48784410055189,7,7,5,6
15,13,13,16,17,15,16,10,18,10,6.2,6.369038514496323,7,9,6,9
14,18,11,11,11,20,9,11,8,19,6.4,6.488081358450674,10,5,6,6
17,20,22,18,25,16,23,17,27,19,7.8,7.366101027578643,6,5,10,7
16,12,17,12,20,16,20,13,18,12,6.6,6.327359294964174,9,7,8,9
18,16,19,20,16,10,13,19,15,18,7.0,7.491647284665773,5,7,7,10
19,20,18,16,17,18,16,17,21,19,6.8,6.1198585509218635,9,8,9,6
26,15,26,17,23,18,26,17,24,15,8.8,8.44045293681978,7,6,5,7
21,19,19,19,18,12,15,11,19,19,6.8,6.4218251683810115,10,9,9,6
